Date,OptionSymbol,Low,High,MaxReturn%,Volume
2025-12-26,VBL25DEC475PE,1.35,4.0,196.3,2183250.0
2025-12-26,VBL25DEC480CE,2.45,6.95,183.7,6170500.0
2025-12-26,VBL25DEC480PE,2.95,7.1,140.7,1906500.0
2025-12-26,VBL25DEC485CE,1.55,4.4,183.9,6652250.0
2025-12-26,VBL25DEC485PE,5.65,10.75,90.3,645750.0
2025-12-26,VBL25DEC490CE,1.05,2.75,161.9,5839425.0
2025-12-26,VBL25DEC490PE,9.2,15.4,67.4,507375.0
2025-12-26,VEDL25DEC590CE,9.2,17.45,89.7,1927400.0
2025-12-26,VEDL25DEC590PE,1.15,2.7,134.8,6824100.0
2025-12-26,VEDL25DEC595CE,6.25,13.35,113.6,2280450.0
2025-12-26,VEDL25DEC595PE,2.1,4.4,109.5,5613150.0
2025-12-26,VEDL25DEC600CE,4.2,10.25,144.0,12791450.0
2025-12-26,VEDL25DEC600PE,3.7,7.2,94.6,9515100.0
2025-12-26,VEDL25DEC605CE,2.85,7.65,168.4,14456650.0
2025-12-26,VEDL25DEC605PE,6.05,10.75,77.7,1741100.0
2025-12-26,VEDL25DEC610CE,1.75,5.8,231.4,16597950.0
2025-12-26,VEDL25DEC610PE,9.2,14.65,59.2,1745700.0
2025-12-26,VOLTAS25DEC1360CE,33.2,52.0,56.6,13875.0
2025-12-26,VOLTAS25DEC1360PE,1.3,3.65,180.8,136500.0
2025-12-26,VOLTAS25DEC1380CE,18.3,35.5,94.0,78375.0
2025-12-26,VOLTAS25DEC1380PE,3.05,8.8,188.5,213750.0
2025-12-26,VOLTAS25DEC1400CE,7.25,20.4,181.4,769500.0
2025-12-26,VOLTAS25DEC1400PE,8.05,19.5,142.2,342000.0
2025-12-26,VOLTAS25DEC1420CE,3.25,10.35,218.5,771375.0
2025-12-26,VOLTAS25DEC1420PE,18.1,34.05,88.1,68625.0
2025-12-26,VOLTAS25DEC1440CE,1.3,4.45,242.3,330375.0
2025-12-26,WIPRO25DEC267.5CE,1.2,2.44,103.3,2541000.0
2025-12-26,WIPRO25DEC267.5PE,1.01,1.9,88.1,3324000.0
2025-12-26,WIPRO25DEC262.5CE,4.47,6.37,42.5,432000.0
2025-12-26,WIPRO25DEC262.5PE,0.11,0.33,200.0,2625000.0
2025-12-26,WIPRO25DEC265CE,2.55,4.34,70.2,2727000.0
2025-12-26,WIPRO25DEC265PE,0.39,0.84,115.4,7218000.0
2025-12-26,WIPRO25DEC270CE,0.5,1.53,206.0,9753000.0
2025-12-26,WIPRO25DEC270PE,2.27,3.72,63.9,2487000.0
2025-12-26,WIPRO25DEC272.5CE,0.26,0.61,134.6,3807000.0
2025-12-26,WIPRO25DEC272.5PE,4.12,5.98,45.1,594000.0
2025-12-26,YESBANK25DEC21PE,0.02,0.03,50.0,10325200.0
2025-12-26,YESBANK25DEC22CE,0.05,0.08,60.0,42233800.0
2025-12-26,YESBANK25DEC22PE,0.35,0.5,42.9,9516600.0
2025-12-26,YESBANK25DEC23CE,0.01,0.02,100.0,16389700.0
2025-12-26,YESBANK25DEC24CE,0.01,0.02,100.0,12999800.0
2025-12-26,ZYDUSLIFE25DEC890PE,0.9,1.25,38.9,18900.0
2025-12-26,ZYDUSLIFE25DEC900CE,13.35,19.5,46.1,20700.0
2025-12-26,ZYDUSLIFE25DEC900PE,0.95,2.95,210.5,446400.0
2025-12-26,ZYDUSLIFE25DEC910CE,6.6,11.9,80.3,102600.0
2025-12-26,ZYDUSLIFE25DEC910PE,2.5,6.6,164.0,275400.0
2025-12-26,ZYDUSLIFE25DEC920CE,2.95,6.25,111.9,621900.0
2025-12-26,ZYDUSLIFE25DEC920PE,6.5,12.75,96.2,185400.0
2025-12-26,ZYDUSLIFE25DEC930CE,1.35,3.05,125.9,448200.0
2025-12-26,ZYDUSLIFE25DEC930PE,13.2,20.9,58.3,198000.0
